0,9795078; 1,1312677; 0,7616915; 1,1731321; 0,6644499; 1,0000001
0,99264205; 1,1380644; 0,7822642; 1,1837385; 0,58578825; 1,0000001
0,89319456; 1,0236161; 0,67388684; 1,2424116; 0,5857883; 1,0000001
0,97498727; 1,0236164; 0,76757395; 1,2424116; 0,5857885; 1,0
1,2414604; 0,8801386; 0,76757383; 1,2424116; 0,428929; 1,0
1,0319514; 0,98434025; 0,6310126; 1,1801366; 0,40671292; 1,0
0,99685997; 0,9843398; 0,6310126; 1,1801366; 0,40671292; 1,0
1,1266; 1,0113564; 0,6310126; 1,1801367; 0,40368304; 1,0000004
1,2443556; 1,0113568; 0,6310126; 1,1801367; 0,40368304; 1,0000004
1,1811031; 1,0212731; 0,71015954; 1,2648798; 0,40368325; 1,0000002
1,33751; 0,99475783; 0,7362918; 1,2094635; 0,5939917; 1,0
1,354059; 0,9849601; 0,90448993; 1,209463; 0,5939917; 0,9999999
1,3583311; 1,0642242; 0,82758665; 1,2289455; 0,71132016; 1,0
1,3944999; 1,0642241; 0,82758665; 1,2289455; 0,71132016; 1,0
1,3395346; 1,066355; 0,9163709; 1,2289456; 0,7113201; 1,0000001
1,3403662; 1,0853969; 0,8919905; 1,2289454; 0,80497354; 1,0000001
1,2697605; 1,09461; 0,8906741; 1,1708364; 0,7864844; 1,0
1,5014969; 1,048717; 0,8434455; 1,2212826; 0,7852846; 1,0000001
1,416928; 1,1756178; 0,8434454; 1,327107; 0,78528446; 1,0000001
1,5013252; 1,1052026; 0,827982; 1,4484913; 0,7852846; 1,0000001
1,5013256; 1,2063994; 0,827982; 1,4484913; 0,7852846; 1,0
1,6846888; 1,112748; 0,8911281; 1,6390336; 0,7788237; 1,0000001
1,8482652; 1,0390526; 0,7254729; 1,5818433; 0,7031131; 1,0000002
1,9402305; 1,0266558; 0,8467274; 1,5818431; 0,66631854; 1,0000001
2,0044081; 1,1386936; 0,86089015; 1,602023; 0,58597887; 1,0000002
2,5453067; 1,1974334; 0,85993284; 1,5813549; 0,58766; 1,0000002
2,683386; 1,1295162; 0,8310498; 1,6061697; 0,55914664; 1,0000002
2,700412; 1,1280159; 0,72373873; 1,6061697; 0,58805245; 1,0000002
2,653084; 1,1795955; 0,88445073; 1,6061696; 0,5880525; 1,0000002
2,6320224; 1,2439895; 0,8950174; 1,6061695; 0,5907579; 1,0000002
2,6502228; 1,172839; 0,89002436; 1,6594996; 0,6036892; 1,0000002
2,626779; 1,1486157; 0,8722081; 1,6594996; 0,62666184; 1,0000002
2,3525393; 1,3297281; 1,0242176; 1,4464227; 0,6706942; 1,0000001
2,0590115; 1,2155304; 0,81795484; 1,4227575; 0,67697316; 1,0000001
2,2203276; 1,1061754; 0,8179547; 1,4227575; 0,67697316; 1,0000004
2,2203276; 1,1820729; 0,8179547; 1,4227575; 0,59079844; 1,0000001
1,9754232; 1,1698767; 0,85601205; 1,5192136; 0,6915783; 1,0000002
2,0571685; 1,2760781; 0,7816253; 1,4382601; 0,69157845; 1,0000002
2,3345962; 1,2190623; 0,7598526; 1,5148855; 0,67412037; 1,0000002
2,404144; 1,2834852; 0,75985265; 1,5148858; 0,64419395; 1,0000002
2,404144; 1,3338449; 0,72234553; 1,5148855; 0,6441939; 1,0000002
2,248581; 1,1734161; 0,75366646; 1,5336851; 0,7558889; 1,0000001
2,2485807; 1,1734161; 0,75366634; 1,5336851; 0,7558889; 1,0000001
2,0590732; 1,1991215; 0,8820093; 1,6789179; 0,7702128; 1,0000002
1,8024887; 1,3445823; 0,7866773; 1,7081285; 0,76366436; 1,0000002
1,9440196; 1,3220475; 0,7532978; 1,6997; 0,7640073; 1,0000002
1,9214814; 1,3420464; 0,7532977; 1,6997001; 0,68096256; 1,0000002
1,8727251; 1,4041433; 0,75329775; 1,6997001; 0,72538805; 1,0000001
1,7112232; 1,2931888; 0,62935007; 2,037371; 0,7355056; 1,0000002
1,8920699; 1,3775803; 0,60112226; 2,1371617; 0,76485825; 1,0000002
1,8781526; 1,3721313; 0,7193445; 2,011448; 0,7526958; 1,0000002
1,7458279; 1,5049406; 0,56424505; 2,0114481; 0,7444366; 1,0000002
1,7972841; 1,5598669; 0,5097389; 2,0114484; 0,6879206; 1,0000002
1,8304323; 1,7420815; 0,52350825; 2,0114484; 0,58514714; 1,0000001
1,5692829; 1,9080031; 0,52350837; 2,0114486; 0,4429484; 1,0000001
1,3322884; 1,8070703; 0,6271482; 2,0114484; 0,36399502; 1,0000001
1,3582486; 1,6595495; 0,4441157; 2,0114481; 0,55690056; 1,0000001
1,5067372; 1,7077315; 0,5144585; 2,1424959; 0,59624726; 1,0000001
1,7457005; 1,5384154; 0,64842623; 2,1374264; 0,5962473; 1,0000001
1,8756921; 1,5743468; 0,7365034; 2,0421405; 0,5802849; 1,0000001
2,2528646; 1,5951619; 0,7381636; 2,0516014; 0,571163; 1,0000001
2,2528644; 1,5951619; 0,7381636; 2,0516014; 0,5711628; 1,0000001
1,8746955; 1,6542311; 0,593772; 2,0443265; 0,59133554; 1,0
1,9518445; 1,7189262; 0,61024976; 2,1242073; 0,5025763; 1,0000001
1,8123856; 1,7334441; 0,91683406; 2,1242075; 0,5025765; 1,0000002
1,8123853; 1,7334442; 0,91683406; 2,1242075; 0,5025765; 1,0000002
2,032954; 1,8126774; 1,0054363; 2,1242073; 0,5864048; 1,0000002
1,984692; 1,8331914; 1,058431; 2,124207; 0,6562028; 1,0000002
2,1677516; 1,7864457; 1,1499547; 2,1863515; 0,6688036; 1,0000001
2,1885805; 1,8295208; 1,1321731; 2,187672; 0,84569484; 1,0000005
2,2779083; 1,8415407; 1,1437631; 2,187672; 0,8794156; 1,0000004
2,251239; 1,8337374; 1,1683642; 2,2173724; 0,8805365; 1,0000004
2,3459666; 1,7591921; 1,1683642; 2,2173724; 0,8805365; 1,0000005
2,3737311; 1,6436573; 1,2881348; 2,217372; 0,8829121; 1,0000006
2,4347708; 1,6436577; 1,2881348; 2,217372; 0,8829121; 1,0000006
2,4347708; 1,6436576; 1,2881348; 2,217372; 0,88291204; 1,0000005
2,110546; 1,7648227; 1,1328765; 2,217372; 0,75923896; 1,0000005
2,110546; 1,7648226; 1,1328765; 2,217372; 0,75923896; 1,0000005
2,0597494; 1,6710737; 1,1311476; 2,217372; 0,79452884; 1,0000004
1,752213; 1,6160454; 1,3085265; 2,3013353; 0,8951617; 1,0000005
1,7295208; 1,7322963; 1,1768087; 2,3336728; 0,97134775; 1,0000005
1,8254331; 1,672546; 1,2080911; 2,3908856; 0,9491691; 1,0000004
1,4395623; 1,7729362; 1,1865641; 2,3908854; 1,1067349; 1,0000002
1,1753132; 1,7729363; 1,1696627; 2,4707909; 1,1067348; 1,0000005
1,1753132; 1,7939904; 1,1696626; 2,4707913; 1,1192151; 1,0000005
1,2569232; 1,8603528; 1,1230153; 2,518393; 1,0490094; 1,0000006
1,2546597; 1,7875221; 0,9860011; 2,6507945; 1,0144669; 1,0000006
1,171014; 1,8744673; 0,9860011; 2,6507943; 1,0144669; 1,0000005
1,1578023; 1,8744671; 0,9860011; 2,6507943; 1,0144669; 1,0000005
1,4125044; 1,8744671; 1,1298152; 2,6507943; 1,1590221; 1,0000006
1,3958572; 1,8174672; 1,1907486; 2,5058134; 0,979946; 1,0000004
1,3125219; 1,6937082; 1,053379; 2,3738575; 0,964923; 1,0000004
1,3522311; 1,5610839; 1,0788223; 2,4965284; 0,87631357; 1,0000005
1,3773766; 1,5610839; 1,0788224; 2,4965284; 0,8763138; 1,0000005
1,7162533; 1,576057; 0,9592491; 2,4965284; 0,97777426; 1,0000005
1,7669425; 1,498275; 0,9113242; 2,5002785; 0,97816664; 1,0000005
2,0490031; 1,5197265; 0,9600485; 2,4846582; 1,0926546; 1,0000005
2,1289394; 1,494814; 1,0243927; 2,6145432; 1,092663; 1,0000002
2,1347675; 1,3774297; 1,0243927; 2,6145432; 1,1780078; 1,0000005
2,2552304; 1,4985993; 1,0120018; 2,6145432; 1,1680129; 1,0000002
2,3208; 1,5968246; 0,9558777; 2,614543; 1,1182151; 1,0000004
2,459488; 1,5312467; 0,9438595; 2,717489; 1,209418; 1,0000004
2,4594874; 1,6151079; 0,94385976; 2,717489; 1,1265119; 1,0000004
2,284016; 1,5192282; 1,0133966; 2,7174888; 1,1265119; 1,0000004
2,332616; 1,529633; 1,0609528; 2,6862907; 1,1511883; 1,0000004
2,1255937; 1,6095707; 1,0638027; 2,6862907; 1,0704435; 1,0000004
1,9518645; 1,5754385; 1,0638027; 2,892454; 1,0704437; 1,0000005
1,9008071; 1,7391967; 1,1084179; 3,0176897; 1,0680969; 1,0000005
1,9008071; 1,7391968; 1,1084179; 3,0176897; 1,068097; 1,0000005
1,5638919; 1,7201288; 1,1084177; 3,01769; 1,2580607; 1,0000005
1,5638918; 1,7201287; 1,1084179; 3,01769; 1,2580607; 1,0000006
1,624333; 1,8453245; 1,0952564; 3,2073238; 1,4369198; 1,0000005
1,7047199; 1,8197013; 1,0952564; 3,2073236; 1,4369198; 1,0000005
1,7526516; 1,8650392; 1,1699655; 3,2596843; 1,4369198; 1,0000005
1,7910967; 1,7954559; 1,2090608; 3,1748035; 1,5388559; 1,0000005
1,9309676; 1,8092374; 1,1101681; 3,1097474; 1,5939494; 1,0000006
1,8201201; 1,9234211; 1,1037427; 3,1132493; 1,6878124; 1,0000007
1,877361; 1,9234209; 1,0082831; 3,1132498; 1,6878127; 1,0000007
1,7507275; 1,9187118; 0,9459064; 3,075188; 1,7278758; 1,0000006
1,7362115; 1,8645031; 1,0330603; 3,075188; 1,7278757; 1,0000007
1,7237486; 1,7969004; 0,9273497; 3,0751877; 1,8064971; 1,0000007
1,8728672; 1,8208324; 0,93611676; 3,2038078; 1,7970552; 1,0000006
2,0019474; 1,8208324; 0,8438563; 3,203808; 1,7970552; 1,0000006
2,1732519; 1,6832037; 0,8103033; 3,203808; 1,9247634; 1,0000005
2,2815244; 1,6832039; 0,8103033; 3,2038078; 1,9247634; 1,0000005
2,0317416; 1,7423062; 0,8103034; 3,2888327; 1,9247628; 1,0000006
2,1276536; 1,9345117; 0,8103034; 3,2888327; 1,9247628; 1,0000006
2,1276536; 1,8648585; 0,8103033; 3,288833; 1,924763; 1,0000005
2,0800261; 1,6997157; 0,8403933; 3,2597985; 1,9154738; 1,0000005
1,9642574; 1,6738429; 0,7450442; 3,1875758; 1,9211568; 1,0000005
2,3039274; 1,5607413; 0,6258869; 3,1875758; 2,0057998; 1,0000005
2,2229986; 1,5285611; 0,7265332; 3,210437; 2,089858; 1,0000004
2,0932612; 1,6031587; 0,7265333; 3,2104373; 1,9568053; 1,0000004
2,1579497; 1,6031587; 0,72653323; 3,2104373; 2,041082; 1,0000004
1,9413815; 1,4744775; 0,7608467; 3,311042; 2,168158; 1,0000004
1,9971275; 1,4008286; 0,82024974; 3,3920577; 2,289552; 1,0000005
2,1044257; 1,2493136; 0,82024974; 3,3920577; 2,2895522; 1,0000005
2,3357134; 1,4090701; 0,80459416; 3,3920572; 2,3228989; 1,0000005
2,3382056; 1,4854248; 0,8841025; 3,24262; 2,2891366; 1,0000007
2,413969; 1,4854248; 0,8841025; 3,24262; 2,2891366; 1,0000007
2,4814186; 1,3686599; 0,98641795; 3,24262; 2,2891364; 1,0000007
2,5910025; 1,411759; 0,98641807; 3,24262; 2,2891362; 1,0000006
2,4729924; 1,4142468; 0,8644975; 3,2447734; 2,3348167; 1,0000006
2,4548097; 1,4142469; 0,86449766; 3,2447734; 2,2243917; 1,0000006
2,639918; 1,4132434; 0,81400156; 3,2447731; 2,2727287; 1,0000006
2,177765; 1,3360085; 0,91879535; 3,3074126; 2,2428527; 1,0000006
2,2345293; 1,1827478; 0,91879535; 3,3074126; 2,242853; 1,0000006
2,3493774; 0,99236995; 0,73869485; 3,1434026; 2,244279; 1,0000005
2,381975; 0,9929329; 0,7224789; 3,1863158; 2,230524; 1,0000007
2,350926; 1,0806042; 0,6426064; 3,1863158; 2,2225308; 1,0000007
2,3315926; 0,96836865; 0,76280075; 3,1863155; 2,222531; 1,0000005
2,390289; 0,84666383; 0,7379984; 3,1527104; 2,3404438; 1,0000005
2,382228; 0,8431538; 0,6030561; 3,1527102; 2,2202299; 1,0000005
2,3390875; 0,8971631; 0,6030561; 3,1527102; 2,22023; 1,0000006
2,4748502; 0,84728944; 0,6030564; 3,1527102; 2,0607815; 1,0000005
2,5325727; 0,8361002; 0,6490546; 3,2136338; 2,0607817; 1,0000005
2,587964; 0,8361002; 0,708211; 3,2136338; 2,0607815; 1,0000006
2,4256086; 0,8692554; 0,708211; 3,213634; 2,0607815; 1,0000006
2,3536115; 0,9382502; 0,708211; 3,213634; 2,0607815; 1,0000005
2,3571239; 0,8985677; 0,68109506; 3,243585; 2,1628847; 1,0000005
2,6290712; 0,9524863; 0,67652863; 3,0250118; 2,1553304; 1,0000004
2,6744606; 1,0370246; 0,6919434; 3,126554; 2,017181; 1,0000005
2,7159247; 1,1150236; 0,6919433; 3,126554; 1,9515898; 1,0000004
2,9127755; 1,0146782; 0,75608534; 3,1189213; 1,9404914; 1,0000005
2,8036606; 1,09185; 0,75608534; 3,1189213; 1,9404919; 1,0000005
2,8665595; 1,2274718; 0,6216154; 3,086911; 1,871758; 1,0000005
2,7045116; 1,4040719; 0,7296315; 3,086911; 1,836936; 1,0000005
2,7693086; 1,489812; 0,7417716; 3,0063913; 1,9595315; 1,0000004
2,7693086; 1,6230993; 0,74177164; 3,0063915; 2,0881279; 1,0000005
2,855801; 1,5793128; 0,7644652; 3,051818; 2,1874967; 1,0000005
2,9247038; 1,6015692; 0,4530162; 3,0518181; 2,3232613; 1,0000005
2,9958737; 1,4748852; 0,4530162; 3,0518181; 2,411565; 1,0000005
2,8907318; 1,5225327; 0,596846; 3,0518181; 2,380144; 1,0000005
3,1270306; 1,5565999; 0,51381594; 3,0135062; 2,5231109; 1,0000002
3,123444; 1,5063527; 0,48134604; 2,9924972; 2,536423; 1,0000005
3,0709977; 1,4895401; 0,51539993; 2,9924974; 2,5408673; 1,0000004
3,0709982; 1,4903742; 0,5153999; 2,9924974; 2,5408673; 1,0000005
3,070998; 1,5094651; 0,5153999; 2,9924974; 2,4415562; 1,0000005
2,8922248; 1,7609085; 0,5153998; 2,9924974; 2,5908017; 1,0000004
2,8968084; 1,7824092; 0,55389017; 3,066738; 2,615986; 1,0000005
2,667441; 1,7716066; 0,46485385; 3,109589; 2,6734037; 1,0000005
2,6378086; 1,7366426; 0,46485385; 3,1095893; 2,7684996; 1,0000005
2,7255769; 1,7366428; 0,46485385; 3,109589; 2,7684996; 1,0000005
2,6332245; 1,6139519; 0,5856481; 3,0164514; 2,642506; 1,0000004
2,6610844; 1,5270848; 0,6099465; 3,0164514; 2,7505784; 1,0000005
2,6847894; 1,5334461; 0,6099465; 3,0164514; 2,7505786; 1,0000005
2,5049586; 1,5895466; 0,5435031; 3,1341186; 2,817545; 1,0000005
2,4998431; 1,6994969; 0,5435031; 3,1341186; 2,817545; 1,0000005
2,6621895; 1,7290567; 0,54574305; 3,0728285; 2,8944414; 1,0000006
2,7198663; 1,7290566; 0,54574305; 3,0728285; 2,8944414; 1,0000006
2,7469838; 1,6555754; 0,53891975; 3,0728285; 2,8944414; 1,0000006
2,6740272; 1,8720407; 0,6414728; 2,9585671; 3,0229676; 1,0000006
2,7460585; 1,9123604; 0,7300117; 2,9585671; 3,0492692; 1,0000006
2,6679869; 2,0115638; 0,7300117; 2,9585674; 3,049269; 1,0000006
2,7018783; 2,0115638; 0,7300116; 2,9585674; 3,049269; 1,0000006
2,63977; 2,028413; 0,73001164; 2,9585679; 3,049269; 1,0000005
2,5231936; 2,0292265; 0,826624; 3,0648148; 3,0324907; 1,0000004
2,2247272; 2,0885394; 0,7978328; 2,9079742; 2,9901645; 1,0000004
2,1220765; 2,2551172; 0,797833; 2,9079742; 2,9901643; 1,0000004
2,2474346; 2,2806203; 0,7785294; 2,995505; 2,9920454; 1,0000004
1,7750589; 2,4577372; 0,73174095; 2,9955049; 3,016128; 1,0000002
1,9794537; 2,4872396; 0,6694751; 2,8814096; 3,0671437; 1,0000004
2,1049602; 2,4376671; 0,6617226; 2,9564936; 3,056129; 1,0000004
2,1773129; 2,3517706; 0,6617225; 2,9564934; 3,056129; 1,0000004
2,1813807; 2,2790546; 0,80528826; 2,8318458; 3,0561287; 1,0000004
2,2577586; 2,2328954; 0,7668198; 2,8287103; 3,0416048; 1,0000004
2,2577586; 2,2328954; 0,7668198; 2,8287103; 3,0416045; 1,0000004
1,7403061; 2,204797; 0,78555167; 3,1836596; 2,9903214; 1,0000002
1,7468616; 2,080915; 0,781833; 3,1836596; 2,9903214; 1,0000002
1,8356634; 1,9838462; 0,90739936; 3,1836596; 2,9903214; 1,0000002
2,0218935; 1,9838455; 0,8731414; 3,1836596; 3,0097492; 1,0000001
1,9259257; 2,094192; 0,95161444; 3,1836598; 3,0097487; 1,0000002
1,8854338; 2,0989864; 0,95161444; 3,1836593; 3,009749; 1,0000002
1,8230177; 2,0989869; 0,9516143; 3,1836593; 3,0647123; 1,0000005
1,8432412; 1,900572; 0,9212329; 3,1150982; 3,1271732; 1,0000002
1,8432413; 1,8794276; 0,9212329; 3,115098; 3,1271732; 1,0000002
1,9296323; 2,066653; 0,8130282; 3,1150975; 3,1271734; 1,0000004
1,8753096; 2,0666533; 0,7020054; 3,1150975; 3,2286832; 1,0000002
1,9442139; 2,0529284; 0,7127412; 3,1553683; 3,2309084; 1,0000002
1,8823632; 2,0869262; 0,6359406; 3,0271; 3,2015555; 1,0000002
1,5689305; 2,0591044; 0,901133; 3,0676837; 3,3394175; 1,0000004
1,491771; 2,060123; 0,85023016; 3,0676837; 3,3758564; 1,0000002
1,6373868; 2,098415; 0,86584634; 3,067685; 3,3197484; 1,0000004
1,5380745; 2,0734005; 0,93858814; 3,0922096; 3,384149; 1,0000002
1,4484471; 2,1088934; 0,90422535; 2,9902763; 3,4290898; 1,0000005
1,5256748; 2,1088932; 0,90422535; 2,9902763; 3,4290898; 1,0000005
1,9606674; 1,9400461; 1,085646; 2,9902763; 3,4290898; 1,0000005
1,9606675; 1,9071393; 1,2040116; 2,8869953; 3,42909; 1,0000005
1,9595847; 1,8628806; 1,1906886; 2,8869958; 3,4290898; 1,0000004
1,9536891; 1,7103467; 1,2957278; 2,8869956; 3,4290898; 1,0000004
1,9440961; 1,7807145; 1,3141729; 2,886996; 3,4290898; 1,0000004
2,023819; 1,8138342; 1,380647; 2,8869963; 3,4751725; 1,0000004
1,9924006; 1,8328681; 1,3961078; 2,8221397; 3,4751728; 1,0000004
2,025034; 1,8557202; 1,3628685; 2,8425026; 3,4852035; 1,0000001
2,061924; 1,8497713; 1,227764; 2,852144; 3,499162; 1,0000001
1,8509772; 1,8497715; 1,2277641; 2,8521438; 3,4991622; 1,0
1,6678771; 1,9623783; 1,2927185; 2,852144; 3,6038184; 0,9999999
1,1765217; 1,943584; 1,4124128; 2,7678814; 3,6596649; 0,9999999
0,936707; 1,8941354; 1,2928054; 2,7433453; 3,7328444; 1,0000001
0,8425039; 1,8941355; 1,2928056; 2,7433453; 3,7328444; 1,0000004
0,8425039; 1,8945454; 1,2928056; 2,743345; 3,796769; 1,0000002
0,7100011; 1,8908702; 1,1029649; 2,4649475; 3,7549005; 1,0000002
1,1874183; 1,8265868; 0,70616907; 2,4570348; 3,968312; 1,0000001
1,1405512; 1,8578026; 0,70340365; 2,466069; 3,9220386; 1,0000001
1,0890005; 1,7284147; 0,7229692; 2,383815; 3,9616792; 1,0
1,268192; 1,7284144; 0,7229692; 2,383815; 3,9616792; 1,0
1,2969108; 1,9355689; 0,52650094; 2,3838153; 3,7754972; 1,0
0,9404262; 1,9016564; 0,48548037; 2,306526; 3,835856; 0,9999998
0,94651365; 1,7781804; 0,54196805; 2,198452; 3,951109; 1,0
0,8964057; 1,8263514; 0,64627475; 2,1984518; 3,9511087; 0,9999998
0,92616355; 1,6992604; 0,64442843; 2,327088; 3,8518646; 0,99999994
0,6935012; 1,7249863; 0,686206; 2,3270886; 3,8518648; 1,0000001
0,8773824; 1,717144; 0,49906152; 2,3270886; 3,851864; 1,0000002
1,07778; 1,7174655; 0,64406323; 2,4001257; 3,8297763; 1,0000001
1,1516057; 1,6251637; 0,642881; 2,5400672; 3,7949088; 1,0
1,2532467; 1,6251638; 0,642881; 2,5400672; 3,794909; 1,0000001
1,2285702; 1,6771172; 0,6637601; 2,5400674; 3,713119; 1,0000004
1,2857947; 1,7410263; 0,59382075; 2,540067; 3,7131195; 1,0000001
1,2792075; 1,6732215; 0,70157444; 2,4280117; 3,6255949; 1,0000002
1,2169721; 1,6810167; 0,8467075; 2,511799; 3,6245942; 1,0000002
1,2273979; 1,6101214; 0,8639135; 2,5728285; 3,6315563; 1,0000002
1,2392212; 1,5848668; 0,8344342; 2,5728283; 3,7327175; 1,0000002
0,8331037; 1,5914227; 0,7465648; 2,5802743; 3,861136; 1,0000002
0,7964173; 1,7169716; 0,7465649; 2,5802743; 3,8611352; 1,0000002
0,79641706; 1,7169719; 0,7465649; 2,5802743; 3,861135; 1,0000002
0,68334484; 1,7416471; 0,7209977; 2,6118972; 3,8163526; 1,0000004
0,9175135; 1,8365806; 0,7682453; 2,5749502; 3,8171995; 1,0000004
0,7293239; 1,8586792; 0,80240196; 2,5065145; 3,9065115; 1,0000004
0,3797007; 1,8594544; 0,7572558; 2,412451; 3,8702018; 0,99999994
0,47120744; 1,7767028; 0,7572558; 2,412451; 3,8702018; 1,0
0,47447413; 1,6821477; 0,75725585; 2,412451; 3,8702016; 1,0
0,49520403; 1,933856; 0,69261295; 2,359241; 3,9110875; 0,99999994
0,49520397; 1,9338562; 0,8091967; 2,359241; 3,9110878; 0,99999994
0,101594545; 1,9491999; 0,7451182; 2,1562283; 4,0147433; 0,99999994
0,1727155; 1,9650759; 0,8516967; 2,2053938; 4,1020765; 1,0
0,33275667; 1,8867251; 0,8516967; 2,2053938; 4,1020765; 1,0
0,33814076; 1,8422617; 0,8643063; 2,1899571; 4,1585; 1,0
0,2738771; 1,7344506; 0,7453018; 2,1899571; 4,151473; 1,0000002
0,35868058; 1,6219155; 0,7453018; 2,1899571; 4,151474; 1,0000002
0,35868058; 1,6219155; 0,7453018; 2,1899571; 4,151474; 1,0000002
0,68557626; 1,7305149; 0,7746573; 2,1767755; 4,13842; 1,0000004
0,68101215; 1,7165047; 0,98487717; 2,4682343; 4,2211637; 1,0000004
0,75908124; 1,7165043; 0,98487717; 2,4682343; 4,2211637; 1,0000004
0,71799964; 1,7567843; 1,0300654; 2,5251853; 4,2211633; 1,0000004
0,6358148; 1,7404864; 1,0232688; 2,5345325; 4,203639; 1,0000002
0,4097752; 1,833817; 0,9095227; 2,4781046; 4,1795645; 1,0000002
0,29889423; 1,8873698; 0,9095227; 2,4781046; 4,1795645; 1,0000002
0,40429407; 1,9638768; 1,0550668; 2,3812542; 4,1795645; 1,0000001
0,37030998; 1,9792954; 1,0539262; 2,3812542; 4,104939; 1,0000001
0,39065593; 1,9314426; 1,0713241; 2,3812542; 4,1044497; 1,0000001
0,19687013; 1,9345353; 0,9543049; 2,3812542; 4,096785; 1,0
0,23136173; 1,9265342; 0,9332921; 2,3812542; 4,1564817; 1,0000002
0,14061958; 1,9280959; 0,9332921; 2,3812544; 4,1564817; 1,0
0,28298107; 2,2311945; 0,8645181; 2,3704445; 4,1171045; 1,0000001
0,3740408; 2,1812222; 0,9345138; 2,3704445; 4,040306; 1,0000002
0,64273876; 2,1812222; 0,9329926; 2,3704445; 4,0403056; 1,0
0,6186525; 2,1651902; 0,92271316; 2,343966; 4,025975; 1,0000002
0,34952483; 2,1651905; 1,0352709; 2,343966; 3,931977; 1,0000002
0,41656524; 2,1747317; 1,0642778; 2,5658076; 3,929021; 1,0000001
0,41656527; 2,2701595; 1,0642778; 2,5658076; 3,929021; 1,0000001
0,5143519; 2,2701597; 1,0642778; 2,5658076; 3,9290204; 1,0000001
0,5916376; 2,2478087; 1,1111712; 2,5947144; 3,883933; 1,0000001
0,49371976; 2,3311281; 1,1442455; 2,62547; 3,9320395; 1,0000001
0,7905618; 2,314247; 1,0206605; 2,6535661; 3,902466; 1,0000001
1,1981279; 2,4236944; 1,2694215; 2,6353567; 3,8935883; 1,0000001
1,1704438; 2,5911536; 1,1397347; 2,635357; 3,762631; 1,0000001
1,1704439; 2,657171; 1,1397347; 2,635357; 3,762631; 1,0000001
1,1461395; 2,519023; 1,2269918; 2,755534; 3,7696095; 1,0
1,0808153; 2,5932152; 1,3440845; 2,7555335; 3,8357005; 1,0
1,0659592; 2,6927807; 1,3440846; 2,7555337; 3,9013498; 1,0
0,98969436; 2,7192442; 1,338162; 2,7927601; 3,8424265; 1,0
0,7005038; 2,8211904; 1,1705617; 2,7774124; 3,9543374; 0,9999999
0,632794; 2,721385; 1,2956522; 2,7774124; 3,956421; 0,9999999
